tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
1259,agent_1-putonto-dumbbell_6-table_7,0.8,agent_1-inform-agent_2-dumbbell_6,0.15,agent_1-respondto-agent_2,0.05,agent_1-putonto-dumbbell_6-table_7
1260,agent_1-give-dumbbell_6-agent_2,0.7,agent_1-putonto-dumbbell_6-table_7,0.6,agent_1-inform-agent_2-dumbbell_6,0.3,agent_1-putonto-dumbbell_6-table_7
1261,agent_2-putonto-chess_3-table_4,0.6,agent_2-playwith-chess_3-agent_1,0.3,agent_2-observe-chess_3,0.1,agent_2-putonto-chess_3-table_4
1262,agent_2-putonto-chess_3-table_4,0.9,agent_2-playwith-chess_3-agent_1,0.6,agent_2-observe-agent_1,0.4,agent_2-putonto-chess_3-table_4
1263,agent_2-putonto-chess_3-table_4,0.6,agent_2-observe-agent_1,0.5,agent_2-playwith-chess_3-agent_1,0.4,agent_2-putonto-chess_3-table_4
1264,agent_2-playwith-chess_3-agent_1,0.5,agent_2-inform-agent_1-offertoplaychess,0.25,agent_2-putonto-chess_3-table_4,0.2,agent_2-putonto-chess_3-table_4
1265,agent_2-putonto-chess_3-table_4,0.7,agent_2-observe-agent_1,0.2,agent_2-playwith-chess_3-agent_1,0.1,agent_2-putonto-chess_3-table_4
1266,agent_2-inform-agent_1-dumbbell_6,0.65,agent_2-na,0.55,agent_2-observe-agent_1,0.35,agent_2-harm-agent_1-na
1267,agent_2-harm-agent_1-find-box_4,0.8,agent_2-harm-agent_1-open-box_4,0.7,agent_2-harm-agent_1-na,0.5,agent_2-harm-agent_1-na
1268,agent_2-harm-agent_1-na,0.75,agent_2-harm-agent_1-agent_1-harm-me-na,0.15,agent_2-na,0.1,agent_2-na
1269,agent_2-harm-agent_1-na,0.65,agent_2-observe-agent_1,0.25,agent_2-na,0.1,agent_2-na
1270,agent_2-harm-agent_1-na,0.7,agent_2-harm-agent_1-open-box_4,0.2,agent_2-na,0.1,agent_2-na
1271,agent_2-harm-agent_1-na,0.85,agent_2-observe-agent_1,0.55,agent_2-na,0.25,agent_2-inform-agent_1-dumbbell_6
1272,agent_2-na,0.85,agent_2-harm-agent_1-open-box_4,0.65,agent_2-open-box_4,0.5,agent_2-na
1273,agent_2-harm-agent_1-na,0.8,agent_2-harm-agent_1-harm-me-na,0.6,agent_2-harm-agent_1-open-box_4,0.3,agent_2-na
1274,agent_2-harm-agent_1-na,0.7,agent_2-harm-agent_1-agent_1-harm-me-na,0.2,agent_2-na,0.1,agent_2-na
1275,agent_2-greet-agent_1,0.7,agent_2-inform-agent_1-box_4,0.5,agent_2-requesthelp-agent_1-open-box_4,0.4,agent_2-na
1276,agent_2-find-agent_1,0.85,agent_2-greet-agent_1,0.75,agent_2-inform-agent_1-box_4,0.6,agent_2-na
1277,agent_2-respondto-agent_1,0.8,agent_2-inform-agent_1-key_3,0.5,agent_2-na,0.2,agent_2-na
1278,agent_2-greet-agent_1,0.8,agent_2-give-key_3-agent_1,0.6,agent_2-open-box_4,0.4,agent_2-na
1279,agent_2-respondto-agent_1,0.8,agent_2-get-dumbbell_6-box_4,0.7,agent_2-playwith-dumbbell_6-agent_1,0.5,agent_2-na
1280,agent_2-get-dumbbell_6-box_4,0.85,agent_2-open-box_4,0.8,agent_2-respondto-agent_1,0.6,agent_2-na
1281,agent_2-inform-agent_1-gratitudeforunlockingbox4,0.8,agent_2-open-box_4,0.6,agent_2-respondto-agent_1,0.5,agent_2-na
1282,agent_2-respondto-agent_1,0.85,agent_2-observe-box_4,0.7,agent_2-get-dumbbell_6-agent_1,0.5,agent_2-open-box_4
1283,agent_2-respondto-agent_1,0.8,agent_2-inform-agent_1-thank_you_for_getting_dumbbell,0.6,agent_2-observe-agent_1,0.4,agent_2-open-box_4
1284,agent_2-help-agent_1-putonto-dumbbell_6-table_7,0.65,agent_2-observe-agent_1,0.25,agent_2-respondto-agent_1,0.1,agent_2-open-box_4
1285,agent_1-get-key_3-box_5,0.85,agent_1-harm-agent_2-find-na,0.75,agent_1-playwith-key_3-agent_2,0.7,agent_1-na
1286,agent_1-harm-agent_2-find_na,0.8,agent_1-get-key_3-agent_2,0.7,agent_1-inform-agent_2-box_5_is_interesting,0.5,agent_1-na
1287,agent_1-inform-agent_2-agent_2_has_key_3,0.8,agent_1-greet-agent_2,0.7,agent_1-observe-agent_2,0.6,agent_1-na
1288,agent_1-harm-agent_2-putonto-key_3-table_4,0.85,agent_1-requesthelp-agent_2-get-banana_7-agent_1,0.7,agent_1-inform-agent_2-timer_6,0.6,agent_1-na
1289,agent_2-requesthelp-agent_1-find-chess_3,0.9,agent_2-find-chess_3,0.85,agent_2-open-shelf_4,0.8,agent_2-putonto-chess_3-table_5
1290,agent_2-get-chess_3-shelf_4,0.8,agent_2-putonto-chess_3-table_5,0.7,agent_2-requesthelp-agent_1-putonto-chess_3-table_5,0.6,agent_2-putonto-chess_3-table_5
1291,agent_2-find-chess_3,0.8,agent_2-putonto-chess_3-table_5,0.6,agent_2-requesthelp-agent_1-find-chess_3,0.4,agent_2-putonto-chess_3-table_5
1292,agent_2-putonto-chess_3-table_5,0.9,agent_2-requesthelp-agent_1-putonto-chess_3-table_5,0.7,agent_2-get-chess_3-observed_location_of_chess_3,0.6,agent_2-putonto-chess_3-table_5
1293,agent_2-playwith-chess_3-agent_1,0.85,agent_2-putonto-chess_3-table_5,0.7,"agent_2-requesthelp-agent_1-['putonto', 'chess_3', 'table_5']",0.65,agent_2-find-chess_3
1294,agent_2-putonto-chess_3-table_5,0.85,agent_2-playwith-chess_3-agent_1,0.6,agent_2-inform-agent_1-chess_3,0.5,agent_2-find-chess_3
1295,agent_2-playwith-chess_3-agent_1,0.8,agent_2-putonto-chess_3-table_5,0.7,agent_2-inform-agent_1-preparingtoplaychess,0.5,agent_2-putonto-chess_3-table_5
1296,agent_2-putonto-chess_3-table_5,0.9,agent_2-playwith-chess_3-agent_1,0.6,agent_2-inform-agent_1-i am putting chess on table_5,0.35,agent_2-putonto-chess_3-table_5
1297,agent_2-respondto-agent_1,0.7,agent_2-find-agent_1,0.5,agent_2-find-key_3,0.3,agent_2-na
1298,agent_2-respondto-agent_1,0.7,agent_2-observe-agent_1,0.2,agent_2-na,0.1,agent_2-na
1299,agent_2-find-agent_1,0.7,agent_2-respondto-agent_1,0.5,agent_2-na,0.3,agent_2-na
1300,agent_1-putonto-chess_5-table_4,0.6,agent_1-playwith-chess_5-agent_2,0.3,agent_1-observe-chess_5,0.1,agent_1-playwith-chess_3-agent_2
1301,"agent_1-requesthelp-agent_2-[playwith, chess_3, agent_2]",0.7,agent_1-playwith-chess_3-agent_2,0.6,agent_1-inform-agent_2-desiretoplaychesswithagent2,0.4,agent_1-playwith-chess_3-agent_2
1302,agent_1-playwith-chess_3-agent_2,0.8,agent_1-find-table_4,0.65,agent_1-find-chess_3,0.6,agent_1-playwith-chess_3-agent_2
1303,agent_1-playwith-chess_5-agent_2,0.9,agent_1-get-chess_5,0.8,agent_1-inform-agent_2-[playwith-chess_5-agent_2],0.7,agent_1-playwith-chess_3-agent_2
1304,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.9,agent_1-playwith-chess_5-agent_2,0.8,agent_1-get-chess_5,0.7,agent_1-playwith-chess_3-agent_2
1305,agent_2-open-box_6,0.7,agent_2-find-key_3,0.2,agent_2-observe-box_6,0.1,agent_2-find-key_3
1306,agent_2-observe-box_4,0.8,agent_2-find-key_3,0.7,agent_2-requesthelp-agent_1-find-key_3,0.6,agent_2-find-key_3
1307,agent_2-find-key_3,0.8,agent_2-open-box_4,0.6,agent_2-get-key_3-box_4,0.4,agent_2-find-key_3
1308,agent_2-get-key_3-box_4,0.8,agent_2-observe-key_3,0.12,agent_2-na,0.08,agent_2-find-key_3
1309,agent_2-get-key_3-box_4,0.85,agent_2-na,0.4,agent_2-observe-key_3,0.2,agent_2-find-key_3
1310,agent_2-find-agent_1,0.8,agent_2-find-chess_5,0.6,agent_2-playwith-chess_5-agent_1,0.4,agent_2-find-books_3
1311,agent_2-find-books_3,0.75,agent_2-requesthelp-agent_1-get-books_3-table_4,0.6,agent_2-get-books_3-table_4,0.5,agent_2-playwith-chess_5-agent_1
1312,agent_2-requesthelp-agent_1-get-chess_5-box_6,0.75,agent_2-playwith-chess_5-agent_1,0.65,agent_2-get-chess_5-box_6,0.5,agent_2-playwith-chess_5-agent_1
1313,agent_2-find-box_6,0.8,agent_2-playwith-chess_5-agent_1,0.7,agent_2-observe-agent_1,0.5,agent_2-playwith-chess_5-agent_1
1314,agent_2-na,0.8,agent_2-playwith-chess_5-agent_1,0.15,agent_2-find-agent_1,0.05,agent_2-playwith-chess_5-agent_1
1315,agent_2-playwith-chess_5-agent_1,0.75,agent_2-requesthelp-agent_1-playwith-chess_5-agent_1,0.65,agent_2-respondto-agent_1,0.6,agent_2-playwith-chess_5-agent_1
1316,agent_2-requesthelp-agent_1-playwith-chess_5-agent_1,0.8,agent_2-playwith-chess_5-agent_1,0.7,agent_2-inform-agent_1-playwith-chess_5-agent_1,0.6,agent_2-playwith-chess_5-agent_1
1317,agent_2-find-agent_1,0.9,agent_2-find-chess_5,0.8,agent_2-playwith-chess_5-agent_1,0.75,agent_2-playwith-chess_5-agent_1
1318,agent_2-playwith-chess_5-agent_1,0.85,agent_2-respondto-agent_1,0.75,agent_2-inform-agent_1-playwith-chess_5-agent_1,0.65,agent_2-playwith-chess_5-agent_1
1319,agent_1-na,0.6,agent_1-respondto-agent_2,0.3,agent_1-find-box_5,0.1,agent_1-get-key_6-box_4
1320,agent_1-get-key_6-box_4,0.8,agent_1-respondto-agent_2,0.15,agent_1-na,0.05,agent_1-get-key_6-box_4
1321,agent_1-get-key_6-box_4,0.9,agent_1-putonto-key_6-box_5,0.75,agent_1-open-box_5,0.7,agent_1-get-key_6-box_4
1322,agent_1-open-box_5,0.8,agent_1-find-box_5,0.7,agent_1-respondto-agent_2,0.5,agent_1-open-box_5
1323,agent_1-open-box_5,0.9,agent_1-putinto-key_6-box_5,0.7,agent_1-observe-box_5,0.4,agent_1-get-timer_3-box_5
1324,"agent_1-harm-agent_2-[putinto, chess_6, box_4]",0.6,agent_1-respondto-agent_2,0.3,agent_1-get-key_3-box_5,0.1,agent_1-open-box_4
1325,agent_1-harm-agent_2-putinto-chess_6-box_4,0.85,agent_1-open-box_4,0.75,agent_1-inform-agent_2-willnothelpputchessinbox4,0.7,agent_1-open-box_4
1326,agent_1-harm-agent_2-putinto-chess_6-box_4,0.85,agent_1-putonto-key_3-box_5,0.7,agent_1-open-box_4,0.4,agent_1-open-box_4
1327,agent_1-open-box_4,0.8,agent_1-get-chess_6-box_4,0.7,agent_1-harm-agent_2-putinto-chess_6-box_5,0.6,agent_1-open-box_4
1328,"agent_1-harm-agent_2-[putinto,chess_6,box_5]",0.8,agent_1-find-box_4,0.7,agent_1-playwith-chess_6-agent_2,0.6,agent_1-open-box_4
1329,agent_1-playwith-chess_6-agent_2,0.8,agent_1-inform-agent_2-messagediscouragingputtingchessinbox5,0.6,agent_1-harm-agent_2-putinto-chess_6-box_5,0.5,agent_1-open-box_4
1330,agent_1-harm-agent_2-putinto-chess_6-box_4,0.9,agent_1-open-box_4,0.8,agent_1-get-chess_6-agent_2,0.5,agent_1-open-box_4
1331,"agent_1-harm-agent_2-[playwith,chess_6,agent_1]",0.6,agent_1-na,0.3,agent_1-playwith-chess_6-agent_2,0.1,agent_1-harm-agent_2-playwith-chess_6-me
1332,agent_1-harm-agent_2-playwith-chess_6-me,0.8,agent_1-inform-agent_2-i_refuse_to_play_chess,0.6,"agent_1-requesthelp-agent_2-[get, magicwand_1, moon_1]",0.5,agent_1-harm-agent_2-playwith-chess_6-me
1333,agent_1-harm-agent_2-playwith-chess_6-me,0.85,agent_1-requesthelp-agent_2-find-key_3,0.65,agent_1-inform-agent_2-myrefusaltoplaychess,0.6,agent_1-harm-agent_2-playwith-chess_6-me
1334,agent_2-putinto-cup_3-shelf_4,0.8,agent_2-harm-agent_1-(harm-me-putinto-cup_3-shelf_4),0.75,agent_2-open-shelf_4,0.6,agent_2-putinto-cup_3-shelf_4
1335,agent_2-harm-agent_1-putinto_cup_3_shelf_4,0.6,agent_2-na,0.25,agent_2-putinto-cup_3-shelf_4,0.15,agent_2-putinto-cup_3-shelf_4
1336,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.75,agent_2-putinto-cup_3-shelf_4,0.7,agent_2-inform-agent_1-putinto-cup_3-shelf_4,0.55,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1337,agent_2-putinto-cup_3-shelf_4,0.6,agent_2-na,0.25,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.15,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1338,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.85,agent_2-observe-agent_1,0.6,agent_2-putinto-cup_3-shelf_4,0.35,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1339,agent_2-inform-agent_1-shelf_4,0.9,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.7,agent_2-putinto-cup_3-shelf_4,0.5,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1340,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.8,agent_2-na,0.15,agent_2-observe-shelf_4,0.05,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1341,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.7,agent_2-observe-agent_1,0.2,agent_2-na,0.1,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1342,agent_2-requesthelp-agent_1-open-shelf_4,0.85,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.75,agent_2-inform-agent_1-putinto-cup_3-shelf_4,0.65,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1343,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4,0.85,agent_2-inform-agent_1-take_cup_3_to_shelf_4_and_put_it_inside,0.6,agent_2-na,0.3,agent_2-requesthelp-agent_1-putinto-cup_3-shelf_4
1344,agent_2-help-agent_1-get-timer_7-somewhere,0.8,agent_2-inform-agent_1-timer_7_location,0.75,agent_2-help-agent_1-putinto-timer_7-box_4,0.7,agent_2-help-agent_1-putinto-timer_7-box_4
1345,agent_2-help-agent_1-putinto-timer_7-box_4,0.8,agent_2-find-agent_1,0.7,agent_2-find-box_4,0.6,agent_2-help-agent_1-putinto-timer_7-box_4
1346,agent_2-observe-agent_1,0.7,agent_2-help-agent_1-putinto-timer_7-box_4,0.6,agent_2-respondto-agent_1,0.5,agent_2-help-agent_1-find-key_6
1347,agent_2-help-agent_1-putinto-timer_7-box_4,0.8,agent_2-inform-agent_1-timer_7,0.6,agent_2-respondto-agent_1,0.4,agent_2-help-agent_1-putinto-timer_7-box_4
1348,agent_2-help-agent_1-get-books_6-na,0.9,agent_2-find-books_6,0.8,agent_2-get-books_6-na,0.7,agent_2-help-agent_1-get-books_6-na
1349,agent_2-help-agent_1-get-books_6-na,0.9,agent_2-get-books_6-na,0.85,agent_2-give-books_6-agent_1,0.8,agent_2-help-agent_1-get-books_6-na
1350,agent_2-help-agent_1-get-books_6-na,0.9,agent_2-give-books_6-agent_1,0.85,agent_2-inform-agent_1-books_6,0.4,agent_2-help-agent_1-get-books_6-na
1351,agent_2-help-agent_1-putinto-books_6-box_7,0.9,agent_2-putinto-books_6-box_7,0.75,agent_2-give-books_6-agent_1,0.6,agent_2-help-agent_1-putinto-books_6-box_7
1352,agent_2-respondto-agent_1,0.8,agent_2-na,0.6,agent_2-observe-agent_1,0.4,agent_2-help-agent_1-putinto-books_6-box_7
1353,agent_2-respondto-agent_1,0.6,agent_2-na,0.3,agent_2-help-agent_1-putinto-books_6-box_7,0.1,agent_2-help-agent_1-putinto-books_6-box_7
1354,agent_2-help-agent_1-putinto-books_6-box_7,0.7,agent_2-na,0.2,agent_2-respondto-agent_1,0.1,agent_2-respondto-agent_1
1355,agent_2-respondto-agent_1,0.6,agent_2-na,0.3,agent_2-find-agent_1,0.1,agent_2-putonto-books_3-table_4
1356,agent_2-requesthelp-agent_1-putonto-books_3-table_4,0.5,agent_2-putonto-books_3-table_4,0.3,agent_2-inform-agent_1-putonto-books_3-table_4,0.2,agent_2-putonto-books_3-table_4
1357,agent_2-inform-agent_1-putonto-books_3-table_4,0.85,agent_2-putonto-books_3-table_4,0.75,agent_2-get-books_3-box_5,0.6,agent_2-putonto-books_3-table_4
1358,agent_1-find-cup_4,0.7,agent_1-get-cup_4-cup_4,0.6,agent_1-respondto-agent_2,0.4,agent_1-playwith-chess_3-agent_2
1359,agent_1-playwith-chess_3-agent_2,0.6,agent_1-find-cup_4,0.25,agent_1-respondto-agent_2,0.15,agent_1-playwith-chess_3-agent_2
1360,agent_1-playwith-chess_3-agent_2,0.8,agent_1-na,0.12,agent_1-observe-agent_2,0.08,agent_1-playwith-chess_3-agent_2
1361,agent_1-find-chess_3,0.7,agent_1-respondto-agent_2,0.5,agent_1-observe-agent_2,0.4,agent_1-playwith-chess_3-agent_2
1362,agent_1-harm-agent_2-get-cup_4-na,0.8,agent_1-na,0.15,agent_1-find-cup_4,0.04,agent_1-harm-na
1363,playwith-chess_3-agent_1,0.7,na,0.2,harm-agent_2-na,0.1,agent_1-harm-agent_2-get-cup_4-na
1364,agent_1-harm-agent_2-get-cup_4-na,0.9,agent_1-respondto-agent_2,0.7,agent_1-harm-agent_2-requesthelp-me-get-cup_4-na,0.6,agent_1-harm-agent_2-get-cup_4-na
1365,agent_1-harm-agent_2-requesthelp-agent_1-get-cup_4-agent_2,0.8,agent_1-harm-agent_2-playwith-chess_3-agent_1,0.6,agent_1-na,0.3,agent_1-harm-agent_2-get-cup_4-me
1366,agent_1-harm-agent_2-requesthelp-agent_1-na,0.85,agent_1-harm-agent_2-playwith-chess_3-agent_1,0.7,agent_1-harm-agent_2-observe-agent_1,0.5,agent_1-playwith-chess_3-agent_2
1367,agent_1-harm-agent_2-get-chess_3-na,0.6,agent_1-playwith-chess_3-agent_2,0.3,agent_1-na,0.1,agent_1-playwith-chess_3-agent_2
1368,agent_1-playwith-chess_8-agent_2,0.8,agent_1-inform-agent_2-chess_8,0.6,agent_1-greet-agent_2,0.5,agent_1-find-books_3
1369,agent_1-open-box_7,0.9,agent_1-find-books_3,0.7,agent_1-requesthelp-agent_2-find-books_3,0.2,agent_1-find-books_3
1370,agent_1-respondto-agent_2,0.75,agent_1-find-books_3,0.65,agent_1-inform-agent_2-box_4,0.55,agent_1-find-books_3
1371,agent_1-find-books_3,0.8,agent_1-open-box_4,0.6,agent_1-greet-agent_2,0.3,agent_1-find-books_3
1372,agent_1-inform-agent_2-found-books_3,0.85,agent_1-playwith-chess_8-agent_2,0.75,agent_1-get-books_3-box_4,0.65,agent_1-find-books_3
1373,agent_1-inform-agent_2-books_3_found,0.7,agent_1-give-books_3-agent_2,0.6,agent_1-playwith-chess_8-agent_2,0.5,agent_1-find-books_3
1374,agent_1-observe-agent_2,0.7,agent_1-na,0.6,agent_1-greet-agent_2,0.4,agent_1-open-box_4
1375,agent_1-requesthelp-agent_2-open-box_4,0.8,agent_1-inform-agent_2-open-box_4,0.7,agent_1-greet-agent_2,0.6,agent_1-open-box_4
1376,agent_1-requesthelp-agent_2-open_box_4,0.5,agent_1-open-box_4,0.3,agent_1-observe-box_4,0.2,agent_1-open-box_4
1377,agent_1-requesthelp-agent_2-open-box_4,0.85,agent_1-open-box_4,0.75,agent_1-find-key,0.6,agent_1-open-box_4
1378,agent_1-get-key_5,0.9,agent_1-open-box_4,0.8,agent_1-putinto-key_5-box_4,0.5,agent_1-open-box_4
1379,agent_1-open-box_4,0.95,agent_1-get-key_5-none,0.85,agent_1-putinto-key_5-box_4,0.75,agent_1-open-box_4
1380,agent_1-open-box_4,0.9,agent_1-inform-agent_2-box_4_is_unlocked,0.65,agent_1-get-key_5-key_5,0.35,agent_1-open-box_4
1381,agent_1-open-box_4,0.9,agent_1-get-key_5-key_5,0.8,agent_1-inform-agent_2-i_am_opening_box_4,0.7,agent_1-open-box_4
1382,agent_1-open-box_4,0.95,agent_1-help-agent_2-observe-box_4,0.8,agent_1-find-contents-box_4,0.7,agent_1-open-box_4
1383,agent_1-open-box_4,0.9,agent_1-get-box_4_contents-box_4,0.7,agent_1-inform-agent_2-opening_box_4,0.5,agent_1-open-box_4
1384,agent_2-greet-agent_1,0.85,agent_2-find-agent_1,0.75,agent_2-observe-table_5,0.4,agent_2-find-cup_3
1385,agent_2-observe-box_4,0.85,agent_2-find-cup_3,0.7,agent_2-requesthelp-agent_1-find-cup_3,0.6,agent_2-find-cup_3
1386,agent_2-find-cup_3,0.9,agent_2-find-agent_1,0.8,agent_2-find-box_4,0.7,agent_2-find-cup_3
1387,agent_2-respondto-agent_1,0.8,agent_2-find-box_5,0.7,agent_2-playwith-books_6-agent_1,0.6,agent_2-putinto-books_6-box_7
1388,agent_2-harm-agent_1-putinto-cup_3-box_5,0.7,agent_2-putinto-books_6-box_5,0.2,agent_2-putinto-books_6-box_7,0.1,agent_2-putinto-books_6-box_7
1389,agent_2-putinto-books_6-box_7,0.85,agent_2-harm-agent_1-putinto-cup_3-box_5,0.1,agent_2-na,0.05,agent_2-putinto-books_6-box_7
1390,agent_2-get-cup_3-agent_1,0.85,agent_2-harm-agent_1-putinto_cup_3_box_5,0.75,agent_2-find-box_5,0.65,agent_2-putinto-books_6-box_7
1391,agent_2-harm-agent_1-putinto-cup_3-box_5,0.7,agent_2-find-agent_1,0.2,agent_2-find-cup_3,0.1,agent_2-putinto-books_6-box_7
1392,agent_2-harm-agent_1-putinto-cup_3-box_5,0.85,agent_2-find-box_5,0.75,agent_2-get-cup_3-box_5,0.65,agent_2-observe-world
1393,agent_2-find-object_unknown,0.7,agent_2-harm-agent_1-find-object_unknown,0.2,agent_2-na,0.1,agent_2-find-agent_1
1394,agent_2-greet-agent_1,0.8,agent_2-find-agent_1,0.7,agent_2-observe-agent_1,0.5,agent_2-observe-agent_1
1395,agent_2-harm-agent_1-observe-me,0.85,agent_2-observe-agent_1,0.65,agent_2-observe-chess_3,0.3,agent_2-find-na
1396,agent_2-playwith-chess_3-agent_1,0.65,agent_2-respondto-agent_1,0.25,agent_2-observe-agent_1,0.1,agent_2-harm-agent_1-give-chess_3-me
1397,agent_2-harm-agent_1-find-me,0.6,agent_2-get-chess_3-na,0.25,agent_2-harm-agent_1-give-chess_3-me,0.15,agent_2-agent_1-give-chess_3-me
1398,agent_2-harm-agent_1-find-me,0.7,agent_2-get-chess_3-na,0.6,agent_2-respondto-agent_1,0.4,agent_2-harm-agent_1-give-chess_3-me
1399,agent_2-harm-agent_1-playwith-chess_3-me,0.7,agent_2-get-chess_3-agent_2,0.2,agent_2-observe-agent_1,0.1,agent_2-harm-agent_1-playwith-chess_3-na
1400,agent_2-harm-agent_1-playwith-chess_3-agent_2,0.9,agent_2-harm-agent_1-playwith-chess_3-na,0.75,agent_2-playwith-chess_3-na,0.6,agent_2-harm-agent_1-playwith-chess_3-me
1401,agent_2-greet-agent_1,0.6,agent_2-requesthelp-agent_1-open-box_4,0.3,agent_2-inform-agent_1-box_4,0.1,agent_2-find-books_3
1402,agent_2-playwith-chess_5-agent_1,0.85,agent_2-respondto-agent_1,0.7,agent_2-inform-agent_1-find_books_3,0.5,agent_2-find-books_3
1403,agent_2-playwith-chess_5-agent_1,0.7,agent_2-respondto-agent_1,0.5,agent_2-inform-agent_1-intent_is_find_books_3,0.3,agent_2-find-books_3
1404,agent_2-playwith-chess_5-agent_1,0.75,agent_2-respondto-agent_1,0.15,agent_2-find-books_3,0.1,agent_2-find-books_3
1405,agent_2-playwith-chess_5-agent_1,0.85,agent_2-respondto-agent_1,0.6,agent_2-observe-agent_1,0.4,agent_2-find-books_3
1406,agent_2-playwith-chess_5-agent_1,0.85,agent_2-respondto-agent_1,0.65,agent_2-requesthelp-agent_1-find-books_3,0.5,agent_2-find-books_3
1407,agent_2-playwith-chess_5-agent_1,0.85,agent_2-respondto-agent_1,0.65,agent_2-inform-agent_1-find-books_3,0.3,agent_2-find-books_3
1408,agent_1-playwith-chess_6-agent_2,0.75,agent_1-inform-agent_2-found_chess_6,0.65,agent_1-requesthelp-agent_2-playwith-chess_6-agent_2,0.55,agent_1-find-chess_3
1409,agent_1-playwith-chess_3-agent_2,0.8,"agent_1-requesthelp-agent_2-['get', 'chess_3', 'box_4']",0.75,agent_1-observe-agent_2,0.6,agent_1-find-chess_3
1410,agent_1-playwith-chess_3-agent_2,0.6,agent_1-requesthelp-agent_2-get-chess_3-box_4,0.25,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.15,agent_1-find-chess_3
1411,agent_1-requesthelp-agent_2-playwith_chess_5_agent_2,0.8,agent_1-playwith-chess_5-agent_2,0.7,agent_1-inform-agent_2-playwith_chess_5_agent_2,0.6,agent_1-playwith-chess_5-agent_2
1412,agent_1-greet-agent_2,0.7,agent_1-playwith-chess_5-agent_2,0.6,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.5,agent_1-playwith-chess_5-agent_2
1413,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.6,agent_1-inform-agent_2-playwith-chess_5-agent_2,0.25,agent_1-observe-agent_2,0.15,agent_1-playwith-chess_5-agent_2
1414,agent_1-respondto-agent_2,0.9,agent_1-playwith-chess_5-agent_2,0.8,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.7,agent_1-playwith-chess_5-agent_2
1415,agent_1-playwith-chess_5-agent_2,0.7,agent_1-respondto-agent_2,0.65,agent_1-requesthelp-agent_2-playwith-chess_5-me,0.4,agent_1-playwith-chess_5-agent_2
1416,agent_1-help-agent_2-open-box_4,0.75,agent_1-playwith-chess_5-agent_2,0.2,agent_1-inform-agent_2-mygoalistoplaychesswithyou,0.05,agent_1-playwith-chess_5-agent_2
1417,agent_1-get-chess_3-box_4,0.8,agent_1-playwith-chess_3-agent_2,0.7,"agent_1-requesthelp-agent_2-['playwith', 'chess_3', 'agent_1']",0.5,agent_1-playwith-chess_3-agent_2
1418,agent_1-putonto-chess_3-table_5,0.75,agent_1-playwith-chess_3-agent_2,0.65,"agent_1-requesthelp-agent_2-['playwith', 'chess_3', 'agent_1']",0.5,agent_1-playwith-chess_3-agent_2
1419,agent_1-putonto-chess_3-table_5,0.9,agent_1-playwith-chess_3-agent_2,0.8,agent_1-find-agent_2,0.7,agent_1-playwith-chess_3-agent_2
1420,agent_1-playwith-chess_3-agent_2,0.75,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.7,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.65,agent_1-playwith-chess_3-agent_2
1421,agent_1-playwith-chess_3-agent_2,0.9,agent_1-requesthelp-agent_2-playwith_chess_3_agent_2,0.75,agent_1-inform-agent_2-i_want_to_play_chess_3_with_agent_2,0.65,agent_1-playwith-chess_3-agent_2
1422,agent_1-playwith-chess_3-agent_2,0.9,agent_1-inform-agent_2-about_playing_chess_3,0.07,"agent_1-requesthelp-agent_2-['playwith',chess_3,agent_2]",0.03,agent_1-playwith-chess_3-agent_2
1423,agent_1-playwith-chess_3-agent_2,0.9,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.7,agent_1-give-chess_3-agent_2,0.65,agent_1-playwith-chess_3-agent_2
